2024-07-20 08:29:42.717 -07:00 [INF] Starting web host
2024-07-20 08:29:59.513 -07:00 [WRN] No store type was specified for the decimal property 'Amount' on entity type 'Transaction'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'.
2024-07-20 08:30:36.620 -07:00 [WRN] Failed to determine the https port for redirect.
2024-07-20 08:30:46.119 -07:00 [INF] HTTP GET / responded 200 in 7763.2728 ms
2024-07-20 08:30:46.311 -07:00 [INF] HTTP GET /css/site.css responded 304 in 33.5238 ms
2024-07-20 08:30:46.311 -07:00 [INF] HTTP GET /lib/bootstrap/dist/css/bootstrap.css responded 304 in 12.4178 ms
2024-07-20 08:30:46.312 -07:00 [INF] HTTP GET /TenexCars.styles.css responded 304 in 33.6581 ms
2024-07-20 08:30:46.312 -07:00 [INF] HTTP GET /Assets/logo2.png responded 304 in 33.6135 ms
2024-07-20 08:30:46.479 -07:00 [INF] HTTP GET /lib/bootstrap/dist/js/bootstrap.bundle.min.js responded 304 in 0.5598 ms
2024-07-20 08:30:46.483 -07:00 [INF] HTTP GET /js/site.js responded 304 in 0.3268 ms
2024-07-20 08:30:46.592 -07:00 [INF] HTTP GET /lib/jquery/dist/jquery.min.js responded 304 in 0.4421 ms
2024-07-20 08:31:01.131 -07:00 [INF] HTTP GET /Account/Login responded 200 in 491.4833 ms
2024-07-20 08:31:01.668 -07:00 [INF] HTTP GET /lib/jquery-validation/dist/jquery.validate.min.js responded 304 in 0.2287 ms
2024-07-20 08:31:01.669 -07:00 [INF] HTTP GET /Assets/hand-car.jpg responded 304 in 0.2174 ms
2024-07-20 08:31:01.668 -07:00 [INF] HTTP GET /lib/jquery-validation-unobtrusive/jquery.validate.unobtrusive.min.js responded 304 in 0.2484 ms
2024-07-20 08:31:06.532 -07:00 [INF] User found: manor@mailinator.com
2024-07-20 08:31:10.746 -07:00 [INF] User roles: Main_Operator
2024-07-20 08:31:10.764 -07:00 [INF] Redirecting to Operator page
2024-07-20 08:31:10.796 -07:00 [INF] HTTP POST /Account/Login responded 302 in 6528.9921 ms
2024-07-20 08:31:14.515 -07:00 [INF] HTTP GET /Operator/OperatorDashboard responded 200 in 3503.3413 ms
2024-07-20 08:31:14.742 -07:00 [INF] HTTP GET /Assets/logo2.png responded 304 in 0.3576 ms
2024-07-20 08:31:14.811 -07:00 [INF] HTTP GET /Assets/me-about.jpg responded 404 in 35.5300 ms
2024-07-20 08:31:19.455 -07:00 [INF] HTTP GET /Subscription/OperatorSubscription responded 200 in 1442.8645 ms
2024-07-20 08:31:29.866 -07:00 [INF] HTTP POST /Subscription/AssignVehicle responded 302 in 1466.4965 ms
2024-07-20 08:31:29.982 -07:00 [INF] HTTP GET /Subscription/OperatorSubscription responded 200 in 95.7431 ms
2024-07-20 08:36:34.300 -07:00 [INF] HTTP GET /Subscription/OperatorSubscription responded 200 in 620.5282 ms
2024-07-20 08:36:35.298 -07:00 [INF] HTTP GET /favicon.ico responded 304 in 0.3139 ms
2024-07-20 08:36:44.002 -07:00 [INF] HTTP GET /Subscription/OperatorSubscription responded 200 in 830.4857 ms
